Suhu_C,Kelembaban_persen,Tekanan_Udara_hPa,Kecepatan_Angin_kmjam,Arah_Angin_derajat,Curah_Hujan_mm,Kondisi_Cuaca
31.1,81,1010.2,18.5,169,3.0,Berawan
16.5,66,1009.7,17.6,91,0.0,Cerah
24.4,74,1008.1,26.3,66,2.2,Berawan
19.0,98,1007.4,8.4,210,49.5,Hujan
22.4,61,1008.3,5.5,341,0.0,Cerah
25.8,90,1005.1,18.1,145,1.1,Berawan
25.9,78,1005.5,27.1,198,2.3,Berawan
32.0,72,1012.2,3.2,190,0.0,Cerah
27.8,88,1011.1,11.3,203,4.0,Berawan
23.0,58,1012.2,29.9,140,3.0,Berawan
23.4,78,1011.0,8.4,221,0.4,Berawan
31.8,94,1006.0,14.6,297,1.5,Berawan
16.9,85,1006.6,12.5,168,21.3,Hujan
25.3,81,1004.6,5.1,219,1.5,Berawan
21.7,68,1010.0,11.3,15,0.0,Cerah
29.1,62,1011.4,13.7,310,0.0,Cerah
31.7,91,1004.3,13.2,245,4.1,Berawan
30.6,96,1008.3,18.3,135,1.2,Berawan
17.4,89,1007.5,3.8,69,43.5,Hujan
21.6,71,1005.0,6.6,264,0.0,Cerah
19.8,60,1005.9,6.0,355,0.0,Cerah
29.2,67,1006.7,3.4,356,0.0,Cerah
20.4,70,1011.5,15.6,176,0.0,Cerah
17.6,75,1010.2,9.1,121,0.0,Cerah
19.3,89,1009.0,16.6,17,3.9,Berawan
25.5,62,1005.5,5.6,31,0.0,Cerah
27.0,91,1012.3,24.6,201,1.5,Berawan
17.2,65,1009.9,6.0,122,0.0,Cerah
30.6,80,1007.7,19.5,312,2.9,Berawan
30.9,84,1012.3,27.8,107,3.5,Berawan
18.4,77,1012.7,25.7,146,0.7,Berawan
26.7,80,1009.2,3.6,155,4.8,Berawan
32.0,69,1009.3,13.2,343,0.0,Cerah
27.6,60,1010.1,17.9,13,0.0,Cerah
29.3,95,1005.7,6.3,173,1.2,Berawan
29.1,70,1006.1,7.2,40,0.0,Cerah
31.4,60,1010.4,3.1,134,0.0,Cerah
18.2,98,1005.0,16.1,168,31.7,Hujan
28.1,95,1005.4,23.8,247,2.6,Berawan
20.7,65,1009.1,27.4,109,3.3,Berawan
30.5,93,1012.2,28.6,33,0.7,Berawan
17.9,90,1010.8,22.2,309,3.1,Berawan
21.1,77,1007.2,5.6,153,4.9,Berawan
20.8,62,1009.3,13.0,81,0.0,Cerah
31.3,80,1010.1,12.8,347,3.1,Berawan
22.8,92,1010.6,7.2,350,1.9,Berawan
28.4,63,1009.4,26.4,129,3.7,Berawan
25.1,58,1012.2,24.2,260,4.3,Berawan
16.5,56,1010.2,19.8,338,3.5,Berawan
31.7,64,1007.4,21.7,3,4.8,Berawan
24.8,92,1011.7,13.3,244,1.4,Berawan
25.7,74,1010.9,18.9,69,4.4,Berawan
29.8,60,1011.6,14.3,138,0.0,Cerah
26.5,75,1008.4,8.0,75,0.0,Cerah
20.9,94,1007.8,23.2,295,39.3,Hujan
26.8,59,1010.9,24.5,320,4.2,Berawan
24.4,78,1011.9,25.3,294,1.1,Berawan
21.5,89,1007.8,28.3,163,45.0,Hujan
31.5,82,1005.1,21.2,211,0.5,Berawan
29.5,58,1007.6,9.9,7,0.0,Cerah
30.1,71,1004.5,8.4,132,0.0,Cerah
19.7,59,1006.5,24.4,76,4.5,Berawan
16.9,70,1012.5,8.8,19,0.0,Cerah
18.6,63,1009.4,5.1,152,0.0,Cerah
24.9,83,1004.3,7.8,163,0.7,Berawan
26.2,64,1010.0,5.1,286,0.0,Cerah
17.5,78,1007.2,22.1,164,2.5,Berawan
23.0,63,1004.3,4.8,299,0.0,Cerah
30.5,77,1011.1,15.7,151,2.8,Berawan
18.0,75,1004.2,21.4,291,2.9,Berawan
16.3,63,1004.9,26.9,152,4.4,Berawan
20.9,61,1011.4,4.5,122,0.0,Cerah
21.7,65,1008.8,21.2,139,4.0,Berawan
25.8,78,1012.7,13.9,262,2.7,Berawan
17.7,80,1008.4,14.9,109,4.5,Berawan
21.2,63,1009.4,13.2,9,0.0,Cerah
18.7,94,1011.3,19.5,68,3.6,Berawan
30.7,88,1008.6,7.8,32,0.7,Berawan
16.5,93,1010.4,19.3,287,3.4,Berawan
18.0,79,1005.3,6.8,44,1.3,Berawan
23.7,62,1009.2,16.8,297,0.0,Cerah
30.9,72,1008.5,10.7,221,0.0,Cerah
20.2,67,1006.0,19.1,256,1.7,Berawan
19.4,63,1009.5,22.2,182,3.6,Berawan
27.2,57,1005.8,26.7,84,2.7,Berawan
25.4,83,1006.0,5.0,261,1.2,Berawan
21.4,89,1010.3,11.4,203,2.1,Berawan
20.1,81,1008.1,27.3,264,1.1,Berawan
29.2,90,1008.3,25.1,79,3.4,Berawan
29.3,63,1011.6,13.7,332,0.0,Cerah
21.2,67,1012.0,5.8,143,0.0,Cerah
28.2,94,1007.9,5.0,318,1.2,Berawan
24.9,59,1009.2,21.8,217,3.2,Berawan
30.3,95,1010.6,15.8,284,3.6,Berawan
30.9,82,1006.0,21.3,25,4.4,Berawan
24.4,60,1010.7,11.1,335,0.0,Cerah
22.3,75,1008.4,5.4,226,0.0,Cerah
16.4,62,1011.1,10.7,307,0.0,Cerah
22.0,55,1004.7,17.1,351,0.0,Cerah
19.8,58,1012.6,17.3,60,0.0,Cerah
18.5,78,1010.8,29.6,342,4.0,Berawan
28.4,76,1005.0,12.3,223,0.6,Berawan
26.3,72,1004.2,24.4,354,1.7,Berawan
30.5,61,1010.7,7.3,27,0.0,Cerah
22.6,96,1004.9,4.0,121,40.4,Hujan
20.4,62,1008.2,11.5,0,0.0,Cerah
18.4,74,1004.4,21.7,23,4.8,Berawan
18.0,78,1007.8,26.9,338,0.9,Berawan
27.6,79,1004.7,9.2,17,2.9,Berawan
20.3,95,1006.8,7.8,215,15.1,Hujan
24.6,85,1009.4,12.5,338,3.8,Berawan
25.6,76,1009.5,26.1,208,3.2,Berawan
27.9,71,1010.5,13.0,120,0.0,Cerah
26.7,59,1011.5,18.5,291,3.3,Berawan
29.9,82,1004.8,18.6,182,2.6,Berawan
20.3,77,1012.4,7.1,197,2.7,Berawan
21.6,63,1010.7,6.6,124,0.0,Cerah
23.2,56,1004.5,21.3,81,0.6,Berawan
23.5,94,1004.6,23.0,27,29.9,Hujan
18.7,78,1006.1,17.4,259,4.1,Berawan
25.7,90,1011.9,15.3,349,4.4,Berawan
16.6,78,1009.0,24.9,184,1.2,Berawan
16.8,98,1004.1,5.0,112,25.8,Hujan
30.9,77,1005.6,20.6,305,2.7,Berawan
21.8,79,1011.5,4.4,20,1.8,Berawan
20.5,57,1007.1,21.3,38,2.1,Berawan
28.8,60,1008.0,14.0,131,0.0,Cerah
29.7,67,1005.4,16.7,346,0.0,Cerah
21.8,76,1006.7,18.1,141,3.2,Berawan
29.6,83,1012.0,18.3,1,1.9,Berawan
16.5,88,1010.8,25.9,236,2.7,Berawan
17.9,91,1010.8,7.5,292,2.6,Berawan
24.6,62,1012.5,25.9,188,4.1,Berawan
17.3,78,1009.1,18.6,94,1.5,Berawan
25.5,87,1010.6,23.2,31,4.3,Berawan
30.4,66,1007.2,6.9,263,0.0,Cerah
27.5,69,1012.3,17.2,189,0.0,Cerah
20.8,73,1008.9,14.8,239,0.0,Cerah
20.9,70,1007.3,20.4,153,2.5,Berawan
23.8,84,1007.6,14.6,310,3.9,Berawan
23.4,60,1005.1,24.6,5,3.2,Berawan
17.6,64,1011.6,11.3,169,0.0,Cerah
24.7,83,1012.8,10.4,151,4.0,Berawan
31.6,64,1006.5,28.4,278,2.2,Berawan
19.7,88,1004.1,19.8,83,45.9,Hujan
20.1,71,1009.3,24.4,237,1.8,Berawan
23.3,67,1009.9,11.7,167,0.0,Cerah
31.4,61,1008.6,23.4,162,0.4,Berawan
24.4,90,1010.3,27.2,279,4.8,Berawan
20.0,97,1006.0,3.9,359,39.6,Hujan
20.8,56,1011.8,9.1,296,0.0,Cerah
22.7,90,1012.0,26.1,102,2.9,Berawan
22.4,67,1005.0,19.4,292,1.6,Berawan
23.0,69,1011.9,3.5,315,0.0,Cerah
24.2,56,1007.3,29.8,234,3.2,Berawan
28.1,77,1006.1,26.9,35,0.6,Berawan
21.2,97,1010.2,28.4,197,2.5,Berawan
26.4,67,1008.2,25.6,292,3.7,Berawan
20.9,69,1010.6,20.4,341,1.8,Berawan
24.4,82,1011.1,3.6,324,3.4,Berawan
31.1,62,1011.2,5.4,240,0.0,Cerah
20.9,67,1012.1,21.4,304,1.7,Berawan
21.6,63,1009.4,23.2,193,3.2,Berawan
16.5,85,1012.6,10.7,43,3.8,Berawan
17.4,89,1006.1,15.1,354,39.4,Hujan
30.4,88,1012.3,14.1,16,1.0,Berawan
19.8,94,1006.4,18.1,28,14.2,Hujan
23.7,66,1008.0,3.3,295,0.0,Cerah
26.9,80,1007.1,5.3,259,3.8,Berawan
27.2,86,1008.4,24.4,97,0.6,Berawan
16.5,75,1007.2,3.4,230,0.0,Cerah
18.2,61,1008.6,4.1,277,0.0,Cerah
30.3,68,1005.4,18.2,2,4.6,Berawan
19.9,94,1007.8,23.3,323,43.3,Hujan
29.8,77,1009.4,4.1,154,3.3,Berawan
31.5,87,1004.4,13.5,314,0.2,Berawan
25.3,72,1004.1,4.3,241,0.0,Cerah
29.7,77,1007.9,5.1,273,2.8,Berawan
18.3,59,1006.3,16.0,34,0.0,Cerah
16.9,79,1008.1,13.7,324,2.4,Berawan
20.0,89,1004.0,10.4,162,37.3,Hujan
18.6,61,1012.1,4.9,263,0.0,Cerah
23.6,69,1011.3,10.8,120,0.0,Cerah
19.4,75,1012.9,20.0,51,2.9,Berawan
21.7,84,1004.8,26.8,111,2.7,Berawan
26.7,68,1007.2,17.6,0,0.0,Cerah
20.9,58,1008.8,24.1,239,2.3,Berawan
31.5,89,1011.5,25.8,152,3.2,Berawan
24.8,90,1011.2,15.2,1,1.6,Berawan
17.3,64,1010.2,11.9,113,0.0,Cerah
30.2,87,1010.2,10.2,107,0.2,Berawan
18.6,86,1012.4,14.9,198,3.5,Berawan
25.1,76,1012.9,20.5,109,0.3,Berawan
32.0,84,1012.3,11.4,230,0.4,Berawan
20.3,84,1007.0,21.8,89,2.7,Berawan
21.3,60,1011.5,20.3,85,1.7,Berawan
23.0,86,1005.5,24.9,330,33.5,Hujan
28.9,81,1010.5,3.6,55,2.0,Berawan
28.4,95,1006.0,13.1,24,4.6,Berawan
18.1,86,1005.1,27.1,227,40.4,Hujan
29.7,61,1012.1,13.4,107,0.0,Cerah
31.6,82,1007.5,29.6,148,1.6,Berawan
25.2,67,1009.4,18.0,285,0.0,Cerah
28.9,67,1005.8,19.2,217,1.1,Berawan
29.3,82,1004.2,13.7,295,2.4,Berawan
19.1,71,1007.2,23.8,137,1.5,Berawan
27.2,88,1012.3,10.7,314,2.3,Berawan
29.2,94,1012.9,24.8,258,3.3,Berawan
27.0,98,1010.4,27.4,174,4.3,Berawan
17.7,80,1008.9,11.7,180,3.0,Berawan
29.8,83,1009.2,5.0,58,1.1,Berawan
25.9,76,1009.1,26.5,247,2.9,Berawan
23.2,57,1007.4,27.8,23,4.8,Berawan
17.3,89,1004.9,14.4,221,39.1,Hujan
27.0,91,1006.8,8.5,51,1.6,Berawan
31.1,57,1008.2,29.7,279,2.0,Berawan
18.8,93,1012.0,22.0,275,3.8,Berawan
26.6,94,1008.7,17.7,260,1.8,Berawan
28.1,75,1008.0,8.6,47,0.0,Cerah
16.8,91,1006.8,26.1,277,49.8,Hujan
25.6,71,1012.3,18.8,173,2.8,Berawan
25.4,83,1012.1,9.5,108,2.4,Berawan
28.8,96,1005.0,12.7,205,4.5,Berawan
26.6,61,1011.6,13.7,13,0.0,Cerah
28.2,71,1010.5,27.3,130,0.4,Berawan
22.0,60,1008.6,12.6,26,0.0,Cerah
17.2,65,1010.3,21.5,214,0.9,Berawan
31.7,95,1007.2,18.2,133,0.7,Berawan
30.0,95,1010.7,8.3,272,1.6,Berawan
20.0,65,1005.8,4.8,8,0.0,Cerah
22.1,62,1006.1,17.7,7,0.0,Cerah
17.5,67,1010.5,24.2,103,1.7,Berawan
29.2,74,1010.0,20.7,278,4.6,Berawan
29.6,67,1005.9,21.3,144,1.0,Berawan
31.5,81,1011.5,21.1,176,0.3,Berawan
24.9,85,1005.6,22.4,105,2.0,Berawan
25.8,75,1009.1,21.9,147,1.0,Berawan
26.6,69,1004.6,5.0,33,0.0,Cerah
28.8,74,1004.3,7.5,96,0.0,Cerah
27.4,79,1010.5,15.1,308,2.1,Berawan
28.1,68,1006.3,7.3,85,0.0,Cerah
29.9,75,1012.4,11.0,359,0.0,Cerah
16.2,68,1008.0,23.3,74,2.2,Berawan
23.8,65,1008.8,19.8,28,2.5,Berawan
25.8,65,1007.3,20.2,344,0.8,Berawan
30.6,90,1004.9,22.3,203,1.8,Berawan
19.3,94,1007.5,11.3,3,41.4,Hujan
16.1,79,1010.1,27.5,165,4.4,Berawan
24.1,92,1009.8,25.7,28,3.5,Berawan
28.5,83,1012.5,19.9,134,2.8,Berawan
26.1,95,1010.8,18.6,132,0.9,Berawan
24.2,75,1010.9,25.9,352,2.9,Berawan
19.5,91,1007.1,26.3,157,44.0,Hujan
20.2,62,1012.6,27.9,111,1.6,Berawan
29.0,59,1011.8,21.3,135,3.5,Berawan
30.2,61,1009.7,25.0,344,0.5,Berawan
25.2,57,1007.1,6.2,21,0.0,Cerah
20.7,62,1011.4,22.7,6,3.7,Berawan
21.0,77,1005.2,22.9,135,4.4,Berawan
20.3,62,1010.5,22.6,290,0.4,Berawan
28.1,81,1010.0,26.4,322,1.7,Berawan
17.9,70,1004.1,27.9,39,4.1,Berawan
31.2,55,1007.0,23.5,65,2.9,Berawan
30.1,60,1009.6,27.0,101,0.5,Berawan
28.2,78,1008.7,25.2,226,4.6,Berawan
21.6,71,1011.5,26.5,182,0.8,Berawan
32.0,97,1009.2,15.2,319,3.5,Berawan
28.2,73,1010.3,14.4,79,0.0,Cerah
23.4,59,1005.8,21.4,44,2.2,Berawan
27.1,62,1005.6,25.2,278,3.6,Berawan
25.7,79,1011.9,23.9,307,2.1,Berawan
21.5,65,1004.4,9.4,29,0.0,Cerah
21.6,81,1012.4,12.0,124,2.8,Berawan
29.3,76,1012.8,20.8,161,3.1,Berawan
31.8,77,1012.8,19.4,207,2.9,Berawan
29.6,56,1010.7,3.7,299,0.0,Cerah
22.3,78,1010.9,28.0,217,1.1,Berawan
28.4,65,1009.1,9.9,6,0.0,Cerah
24.4,86,1005.5,19.5,321,0.4,Berawan
24.5,92,1008.1,24.5,266,4.1,Berawan
25.7,64,1011.1,27.9,45,4.5,Berawan
21.7,76,1006.7,19.1,267,0.7,Berawan
31.6,68,1006.6,20.7,8,2.1,Berawan
18.0,78,1005.5,25.3,71,0.9,Berawan
23.9,73,1008.1,12.1,289,0.0,Cerah
23.8,70,1008.2,12.3,204,0.0,Cerah
24.6,70,1005.1,23.8,121,0.9,Berawan
30.7,92,1012.3,6.2,105,1.9,Berawan
24.7,65,1012.2,26.7,35,2.6,Berawan
31.6,76,1006.8,26.7,212,1.3,Berawan
19.8,64,1004.0,6.8,232,0.0,Cerah
21.2,58,1008.7,18.4,129,0.6,Berawan
29.1,92,1012.5,11.7,44,3.5,Berawan
30.0,62,1004.7,3.9,257,0.0,Cerah
29.4,59,1007.5,19.3,13,4.5,Berawan
17.3,85,1011.4,17.2,40,1.7,Berawan
16.7,67,1010.3,7.5,265,0.0,Cerah
19.5,82,1004.8,5.2,316,0.5,Berawan
22.5,58,1006.1,9.9,308,0.0,Cerah
30.0,78,1008.6,11.9,121,2.5,Berawan
17.5,82,1012.9,28.7,246,3.4,Berawan
23.9,76,1012.5,14.5,334,2.9,Berawan
23.0,75,1010.9,8.1,84,0.7,Berawan
20.9,62,1010.2,22.3,4,3.4,Berawan
20.2,56,1012.6,18.9,177,3.5,Berawan
30.7,90,1011.2,14.0,109,0.8,Berawan
30.7,59,1006.6,21.2,59,4.8,Berawan
27.7,83,1012.9,11.8,143,1.7,Berawan
30.6,83,1005.6,5.7,358,1.2,Berawan
24.7,83,1012.4,12.6,85,2.7,Berawan
30.2,92,1006.8,16.9,347,3.2,Berawan
20.5,92,1009.3,26.9,2,0.7,Berawan
29.0,72,1006.0,15.6,172,0.0,Cerah
25.2,81,1006.6,7.3,119,4.1,Berawan
27.7,85,1011.1,17.3,69,1.6,Berawan
31.7,73,1008.4,12.6,9,0.0,Cerah
30.6,66,1005.1,11.2,310,0.0,Cerah
16.5,84,1005.2,24.8,244,0.7,Berawan
18.9,83,1004.6,24.6,90,1.4,Berawan
24.3,85,1010.3,12.0,93,2.7,Berawan
30.1,63,1009.7,10.7,160,0.0,Cerah
23.1,85,1004.4,18.4,191,3.0,Berawan
23.1,77,1006.1,3.8,281,3.2,Berawan
26.8,77,1005.0,12.5,143,1.2,Berawan
25.9,77,1004.5,8.6,10,4.6,Berawan
25.3,92,1007.0,17.6,269,3.2,Berawan
20.2,86,1009.3,18.3,36,4.2,Berawan
16.3,66,1011.7,13.5,317,0.0,Cerah
25.7,82,1011.4,24.0,5,0.8,Berawan
28.3,76,1008.0,20.1,303,4.1,Berawan
19.0,94,1011.4,8.7,59,3.6,Berawan
28.8,59,1008.2,6.7,356,0.0,Cerah
22.4,66,1011.1,11.8,322,0.0,Cerah
18.8,84,1004.0,22.4,50,4.1,Berawan
18.4,89,1004.3,3.7,56,15.6,Hujan
16.4,88,1007.5,15.6,122,36.7,Hujan
27.9,87,1009.7,6.6,169,3.1,Berawan
31.4,84,1006.5,5.6,356,0.3,Berawan
23.4,94,1005.5,17.0,93,12.7,Hujan
18.6,85,1008.6,23.7,275,0.8,Berawan
28.1,61,1007.2,19.9,268,4.3,Berawan
26.8,71,1006.2,5.3,342,0.0,Cerah
29.3,97,1004.4,12.4,89,1.5,Berawan
16.0,62,1012.7,9.3,157,0.0,Cerah
21.2,68,1012.9,23.4,246,3.0,Berawan
21.7,61,1011.2,8.5,47,0.0,Cerah
22.9,75,1009.9,10.0,187,2.6,Berawan
28.7,56,1012.1,23.5,172,0.7,Berawan
27.9,75,1012.1,27.3,343,1.2,Berawan
23.6,92,1011.1,20.0,81,0.9,Berawan
16.4,59,1012.4,16.5,283,0.0,Cerah
31.8,65,1011.6,8.5,130,0.0,Cerah
18.3,87,1006.7,10.3,102,11.9,Hujan
17.8,75,1010.9,15.4,118,4.2,Berawan
16.3,76,1006.8,25.9,0,2.0,Berawan
19.3,90,1009.5,21.4,149,4.2,Berawan
19.3,82,1008.6,19.9,224,1.4,Berawan
27.2,63,1008.4,28.9,39,4.1,Berawan
24.8,60,1012.4,14.7,87,0.0,Cerah
26.8,65,1005.0,13.4,104,0.0,Cerah
28.6,86,1010.7,26.9,250,4.1,Berawan
21.6,84,1011.6,12.4,338,1.3,Berawan
31.2,81,1006.4,28.4,97,2.5,Berawan
21.6,69,1012.0,3.7,81,0.0,Cerah
29.9,58,1004.9,19.8,53,4.4,Berawan
17.8,95,1008.6,12.9,229,2.1,Berawan
29.4,67,1009.1,13.9,185,0.0,Cerah
26.2,58,1006.8,9.9,96,0.0,Cerah
18.9,63,1007.5,8.7,355,0.0,Cerah
27.7,57,1007.2,20.8,111,0.4,Berawan
23.3,68,1008.2,18.8,143,0.7,Berawan
28.5,72,1011.5,17.2,321,0.0,Cerah
16.5,69,1009.8,16.3,128,0.0,Cerah
24.9,92,1006.7,6.1,55,0.2,Berawan
21.9,96,1007.7,24.3,222,45.2,Hujan
31.2,63,1011.2,13.0,358,0.0,Cerah
28.3,73,1005.5,10.7,256,0.0,Cerah
18.9,77,1010.9,30.0,138,1.5,Berawan
17.1,73,1012.9,23.9,151,2.8,Berawan
16.9,81,1004.4,14.5,41,2.2,Berawan
23.6,92,1011.5,29.2,158,1.3,Berawan
19.3,76,1005.1,17.2,206,2.7,Berawan
22.8,60,1009.5,6.3,135,0.0,Cerah
23.5,77,1011.1,27.2,148,1.1,Berawan
26.7,55,1006.8,4.7,202,0.0,Cerah
23.4,76,1009.7,13.8,50,2.0,Berawan
24.5,80,1007.5,28.0,286,3.8,Berawan
27.5,87,1005.4,10.6,341,3.6,Berawan
22.7,86,1011.5,16.1,16,3.6,Berawan
22.6,72,1010.5,16.5,190,0.0,Cerah
16.8,70,1007.3,25.6,222,3.3,Berawan
28.5,72,1005.4,19.6,168,1.0,Berawan
28.1,84,1008.7,16.5,92,0.8,Berawan
29.5,73,1009.2,10.4,60,0.0,Cerah
24.7,89,1009.6,10.2,168,2.4,Berawan
21.9,68,1010.9,19.5,15,4.6,Berawan
23.5,91,1007.2,9.5,20,48.1,Hujan
27.7,97,1005.0,18.7,359,3.8,Berawan
21.1,82,1012.2,27.3,35,3.6,Berawan
21.7,77,1011.5,29.5,174,0.1,Berawan
16.8,57,1012.5,20.7,126,2.3,Berawan
24.2,57,1004.7,18.3,283,3.0,Berawan
27.2,88,1008.8,25.1,119,2.1,Berawan
22.7,80,1007.1,16.2,31,4.1,Berawan
29.5,91,1009.3,27.7,106,3.5,Berawan
22.3,59,1007.4,18.2,9,0.9,Berawan
27.7,67,1011.7,26.5,133,2.4,Berawan
17.5,65,1009.2,14.7,304,0.0,Cerah
24.1,88,1009.2,16.2,187,3.0,Berawan
25.4,69,1010.3,5.4,64,0.0,Cerah
17.8,90,1008.1,11.8,188,1.4,Berawan
18.1,75,1009.0,24.5,146,1.8,Berawan
22.4,89,1006.3,24.8,22,32.8,Hujan
17.1,70,1012.9,28.3,41,4.8,Berawan
18.0,61,1010.2,19.5,64,3.0,Berawan
31.9,90,1011.7,28.6,38,4.3,Berawan
17.3,68,1011.1,4.0,281,0.0,Cerah
26.3,83,1005.8,14.8,105,0.7,Berawan
22.8,74,1005.9,5.9,234,0.0,Cerah
27.8,61,1004.3,28.3,295,2.0,Berawan
31.4,59,1009.8,9.5,44,0.0,Cerah
30.5,60,1011.0,21.5,352,2.1,Berawan
29.1,55,1012.8,28.5,339,0.6,Berawan
22.4,59,1010.8,29.9,35,3.7,Berawan
20.9,59,1005.3,12.8,184,0.0,Cerah
24.2,56,1010.9,12.5,24,0.0,Cerah
31.1,80,1005.5,16.0,325,1.3,Berawan
26.1,91,1005.0,18.6,187,2.8,Berawan
17.7,93,1010.1,7.8,161,3.1,Berawan
24.0,94,1012.7,27.9,88,4.3,Berawan
16.1,87,1008.3,26.4,46,0.6,Berawan
28.6,64,1009.1,29.3,354,0.6,Berawan
16.8,84,1006.6,29.3,262,2.5,Berawan
31.6,97,1010.4,20.1,238,4.6,Berawan
31.1,96,1012.2,4.4,73,3.7,Berawan
24.6,68,1008.0,23.1,281,4.1,Berawan
28.9,59,1010.0,15.0,47,0.0,Cerah
30.4,63,1007.9,25.5,36,0.6,Berawan
29.6,67,1011.1,16.2,64,0.0,Cerah
25.0,70,1008.9,10.1,208,0.0,Cerah
28.4,66,1010.3,15.2,127,0.0,Cerah
18.3,67,1004.6,28.3,281,1.0,Berawan
22.4,78,1007.2,4.0,324,1.9,Berawan
32.0,63,1007.9,17.2,208,0.0,Cerah
24.2,89,1006.9,13.7,308,1.1,Berawan
20.9,71,1009.8,5.5,263,0.0,Cerah
26.7,93,1010.6,3.4,135,4.8,Berawan
21.0,77,1009.3,24.6,341,2.7,Berawan
20.6,92,1009.5,8.8,140,3.0,Berawan
24.3,57,1009.2,7.9,164,0.0,Cerah
24.0,95,1011.9,22.2,89,3.9,Berawan
17.3,56,1004.7,6.2,201,0.0,Cerah
24.9,61,1005.3,18.9,343,0.3,Berawan
17.9,74,1007.5,25.5,344,3.8,Berawan
21.3,65,1006.6,15.6,234,0.0,Cerah
22.7,67,1009.6,23.9,3,3.5,Berawan
18.6,78,1005.9,27.4,350,1.2,Berawan
16.2,73,1011.5,25.6,191,2.8,Berawan
25.7,88,1010.2,26.8,105,0.2,Berawan
17.9,73,1011.8,3.1,223,0.0,Cerah
19.1,72,1006.3,22.4,275,1.8,Berawan
27.1,78,1005.6,15.1,190,1.8,Berawan
18.8,90,1007.8,8.0,262,47.1,Hujan
26.2,94,1004.1,23.6,310,3.9,Berawan
17.3,85,1012.9,9.0,259,0.2,Berawan
22.4,56,1004.4,19.6,354,0.7,Berawan
23.2,61,1004.6,23.0,145,0.7,Berawan
29.0,67,1010.3,10.6,20,0.0,Cerah
17.5,74,1004.8,28.4,43,3.9,Berawan
30.4,89,1012.6,17.4,165,3.4,Berawan
30.2,80,1011.7,6.9,189,3.6,Berawan
20.7,87,1007.1,19.2,200,11.9,Hujan
21.6,59,1006.3,21.3,322,4.3,Berawan
31.5,65,1006.4,14.7,252,0.0,Cerah
26.8,74,1007.6,20.0,191,2.4,Berawan
29.3,84,1010.5,25.9,310,2.7,Berawan
23.6,79,1004.2,22.9,209,3.4,Berawan
22.6,78,1012.1,20.2,359,0.4,Berawan
22.6,93,1011.2,11.4,344,1.8,Berawan
26.3,75,1012.1,29.9,131,3.4,Berawan
23.9,62,1009.6,27.9,194,1.8,Berawan
28.3,64,1005.4,17.3,8,0.0,Cerah
26.3,63,1012.2,19.7,250,2.8,Berawan
29.3,77,1005.4,16.2,240,1.9,Berawan
24.4,84,1012.0,15.3,54,0.4,Berawan
17.8,73,1012.1,3.1,232,0.0,Cerah
27.4,60,1008.7,24.0,221,4.6,Berawan
28.6,95,1011.5,16.0,75,4.1,Berawan
26.4,70,1010.3,27.9,116,2.7,Berawan
25.1,84,1004.8,28.7,156,2.9,Berawan
23.2,63,1005.3,19.0,1,1.7,Berawan
29.9,85,1011.5,15.8,211,2.8,Berawan
25.9,72,1005.2,27.2,108,1.5,Berawan
19.6,97,1009.6,25.0,144,3.4,Berawan
17.6,92,1006.2,16.6,122,35.6,Hujan
19.4,83,1009.0,21.8,131,0.3,Berawan
21.7,56,1005.8,10.5,210,0.0,Cerah
21.0,87,1011.3,19.9,15,1.5,Berawan
17.3,83,1013.0,24.1,206,1.2,Berawan
17.2,59,1008.6,23.7,299,2.6,Berawan
25.1,62,1008.5,10.2,95,0.0,Cerah
22.9,68,1010.8,24.4,43,4.4,Berawan
23.2,86,1010.7,29.3,282,0.5,Berawan
30.1,69,1010.5,5.9,269,0.0,Cerah
21.8,80,1011.8,14.4,159,2.9,Berawan
18.1,85,1008.7,11.5,105,4.8,Berawan
16.9,60,1005.4,9.7,57,0.0,Cerah
28.9,93,1007.5,28.3,130,3.2,Berawan
19.9,56,1011.6,4.7,311,0.0,Cerah
26.8,60,1010.9,24.3,315,1.7,Berawan
17.5,88,1011.7,17.9,168,3.8,Berawan
30.6,78,1010.3,3.9,257,1.7,Berawan
22.1,91,1010.3,21.6,160,1.5,Berawan
21.7,70,1007.8,5.7,56,0.0,Cerah
21.1,91,1007.8,15.5,277,22.2,Hujan
31.5,92,1010.8,29.6,323,0.4,Berawan
23.0,67,1007.4,17.5,175,0.0,Cerah
26.9,91,1004.7,13.7,268,1.4,Berawan
17.9,75,1007.6,11.7,71,4.0,Berawan
30.4,94,1010.8,14.0,40,4.8,Berawan
19.3,76,1008.5,7.9,0,1.1,Berawan
26.9,57,1007.4,17.4,340,0.0,Cerah
28.8,85,1012.3,19.5,192,3.1,Berawan
23.9,79,1010.6,29.6,272,3.4,Berawan
28.7,62,1011.9,4.2,309,0.0,Cerah
30.6,92,1012.1,28.8,300,0.4,Berawan
26.0,90,1011.6,13.7,247,4.6,Berawan
21.4,79,1008.2,11.7,256,4.8,Berawan
26.0,74,1005.8,17.1,184,0.0,Cerah
19.7,73,1005.0,13.3,321,0.0,Cerah
28.3,92,1008.0,7.0,144,0.4,Berawan
21.6,89,1009.0,19.1,175,1.7,Berawan
21.2,94,1004.8,26.5,91,41.1,Hujan
23.8,59,1012.9,12.4,356,0.0,Cerah
29.8,69,1005.0,12.2,349,0.0,Cerah
